passenger_count,trip_distance,PULocationID,DOLocationID,trip_duration,fare_amount
5,0.33,244,244,5.466666666666667,5.0
1,1.89,41,244,9.25,9.0
1,2.71,75,116,13.25,11.5
5,3.86,129,73,19.916666666666668,15.5
2,2.53,95,135,12.516666666666667,11.0
5,2.26,152,243,12.633333333333333,10.5
1,2.62,41,236,12.433333333333334,11.0
2,4.53,42,140,17.966666666666665,17.0
1,3.52,95,83,36.75,23.0
1,1.76,166,116,7.1,8.0
1,3.83,243,166,20.6,17.5
1,3.81,179,237,13.933333333333334,13.0
1,0.89,152,116,5.55,6.0
1,1.4,97,49,11.233333333333333,8.5
2,2.07,65,181,15.633333333333333,11.5
1,1.4,168,42,4.416666666666667,6.5
1,3.98,42,262,11.833333333333334,13.5
1,0.73,255,80,3.8666666666666667,4.5
1,3.67,130,131,17.883333333333333,14.5
1,1.61,97,34,9.8,8.5
1,15.2,226,241,74.58333333333333,56.0
2,2.58,74,236,14.916666666666666,11.5
1,1.34,41,75,7.15,7.0
1,8.06,18,75,30.2,28.5
1,1.24,260,129,5.75,6.5
1,1.01,42,41,7.8,6.5
1,2.96,97,231,13.5,12.0
1,2.63,74,236,10.05,10.0
1,0.41,75,75,2.783333333333333,4.0
1,0.82,75,41,5.466666666666667,6.0
2,0.84,43,263,9.416666666666666,7.5
1,1.61,42,151,9.766666666666667,8.5
1,19.54,244,64,67.31666666666666,67.5
2,33.31,77,150,70.46666666666667,91.0
5,1.8,74,74,18.85,12.5
1,1.65,43,141,7.266666666666667,7.5
1,8.89,75,220,20.116666666666667,26.0
3,5.04,236,69,21.7,30.0
2,0.46,74,74,2.25,4.0
1,1.83,167,119,13.516666666666667,11.0
1,3.58,179,70,11.216666666666667,13.0
1,1.38,7,36,66.18333333333334,7.5
1,5.68,74,163,24.816666666666666,20.0
1,7.13,41,186,24.7,24.5
1,11.47,43,49,44.2,39.0
6,0.96,82,129,5.216666666666667,5.5
1,1.17,74,152,7.833333333333333,7.0
1,21.79,33,216,64.71666666666667,65.0
1,1.01,75,74,5.1,5.5
1,1.26,134,95,7.983333333333333,7.0
2,1.86,97,189,15.133333333333333,11.0
1,4.27,75,238,12.35,14.0
1,20.58,119,35,53.96666666666667,61.0
1,0.95,75,236,5.933333333333334,6.0
1,2.6,41,236,9.6,10.0
1,3.49,74,120,29.433333333333334,19.0
2,19.72,174,197,49.86666666666667,59.0
1,0.4,74,41,2.533333333333333,4.0
1,2.06,255,37,10.55,9.5
1,1.99,74,236,8.416666666666666,8.5
1,1.04,7,226,7.033333333333333,7.0
6,1.29,74,43,5.566666666666666,6.5
1,1.3,74,166,6.283333333333333,6.5
2,1.6,95,28,8.866666666666667,8.0
1,6.98,244,262,23.183333333333334,22.5
1,1.29,75,41,8.116666666666667,7.5
2,5.08,260,230,16.166666666666668,25.0
2,1.6,75,238,7.916666666666667,7.5
1,0.24,195,195,0.31666666666666665,40.0
1,10.32,74,182,72.3,49.0
1,1.24,52,106,9.133333333333333,7.5
2,5.17,92,92,17.816666666666666,30.0
1,7.37,7,53,20.483333333333334,22.5
4,1.7,42,74,12.066666666666666,9.5
1,1.62,74,75,10.166666666666666,8.5
1,10.87,95,33,42.85,35.0
1,4.0,82,138,9.066666666666666,13.0
1,1.19,74,42,9.583333333333334,8.0
1,0.89,24,166,3.6666666666666665,5.0
1,0.95,75,74,8.866666666666667,7.0
1,2.34,244,152,21.1,15.0
1,4.51,7,255,20.183333333333334,17.0
5,7.64,166,107,37.333333333333336,30.0
2,0.86,74,42,3.683333333333333,5.0
1,0.63,82,82,4.616666666666666,5.0
1,0.96,41,41,4.383333333333334,5.5
1,1.03,75,74,3.7,5.0
1,2.85,74,238,16.466666666666665,13.0
1,1.53,41,238,8.083333333333334,8.0
1,2.73,75,142,13.483333333333333,12.0
1,2.64,74,42,15.583333333333334,12.0
1,1.14,75,74,4.45,5.5
1,26.79,65,86,74.18333333333334,76.5
1,3.7,42,60,23.25,16.5
1,1.17,75,236,5.383333333333334,6.0
2,4.04,134,131,8.283333333333333,13.0
1,0.88,244,244,7.633333333333334,6.0
1,1.38,93,93,7.75,7.0
2,4.07,97,80,16.616666666666667,15.5
1,2.3,7,129,13.35,11.0
1,1.06,74,168,5.533333333333333,6.0
1,4.44,166,128,17.3,16.0
5,6.43,95,191,14.716666666666667,20.0
1,27.81,7,221,55.983333333333334,80.0
1,1.7,42,168,11.55,9.5
5,1.16,75,263,7.516666666666667,7.0
1,5.54,42,229,16.0,18.0
1,1.76,75,42,9.766666666666667,9.0
2,23.13,257,213,55.25,63.0
1,22.39,226,14,57.983333333333334,66.5
1,1.78,7,223,10.083333333333334,8.5
1,2.84,95,130,10.883333333333333,11.5
2,3.19,173,226,17.25,13.5
1,3.16,95,93,13.75,12.5
1,6.8,40,100,34.56666666666667,29.7
1,0.45,75,236,2.55,4.0
2,2.0,196,82,16.333333333333332,11.5
1,5.42,93,7,13.383333333333333,17.0
1,1.57,41,151,9.966666666666667,8.5
1,3.62,166,141,21.733333333333334,16.5
1,3.7,65,177,19.183333333333334,15.5
1,0.69,97,65,7.8,6.5
1,3.37,75,233,17.35,14.5
5,2.78,135,92,14.733333333333333,12.5
2,3.15,166,236,15.883333333333333,13.5
1,4.65,256,68,24.283333333333335,19.5
1,0.8,181,257,6.15,5.5
1,2.35,74,140,6.983333333333333,8.5
1,1.57,43,263,9.433333333333334,8.5
1,1.61,41,151,9.716666666666667,8.0
1,0.56,41,41,4.15,5.0
1,0.74,41,74,5.833333333333333,6.0
1,1.65,130,197,10.783333333333333,9.0
1,1.8,119,243,17.033333333333335,17.0
1,1.1,116,244,8.633333333333333,7.5
2,1.68,168,42,12.466666666666667,10.0
1,13.52,97,28,27.4,38.5
1,1.63,82,129,11.3,9.0
2,1.33,173,129,6.516666666666667,6.5
1,6.49,193,113,36.8,26.5
1,2.41,41,244,11.366666666666667,10.5
1,3.7,82,129,42.4,26.5
2,6.66,65,233,22.55,23.5
1,1.04,82,260,7.55,7.0
1,0.76,74,75,6.2,5.0
1,7.5,95,260,17.566666666666666,23.5
1,1.72,75,24,13.883333333333333,10.5
1,1.5,74,152,16.383333333333333,11.5
1,0.79,41,74,4.783333333333333,5.0
2,1.53,75,238,12.2,9.5
1,3.12,74,141,13.666666666666666,12.5
1,0.95,42,116,5.85,6.0
1,2.19,74,168,6.65,8.5
1,2.02,74,236,7.583333333333333,8.0
1,6.99,95,193,26.366666666666667,25.0
1,2.96,75,141,15.983333333333333,13.0
1,1.58,97,49,8.666666666666666,7.5
1,10.38,95,263,26.4,31.5
1,0.1,116,116,0.06666666666666667,35.0
1,1.38,97,181,10.483333333333333,8.0
1,2.0,74,263,12.483333333333333,10.0
1,1.71,74,166,9.75,9.0
1,0.48,130,130,2.6,4.0
1,1.51,82,56,8.283333333333333,7.5
1,0.01,75,75,0.35,2.5
1,1.13,75,236,5.9,6.0
6,4.02,75,186,24.7,18.0
1,1.29,74,43,7.566666666666666,7.0
1,3.94,75,234,18.533333333333335,15.5
1,0.82,75,74,3.15,4.5
1,0.1,95,95,3.9,4.0
2,0.5,62,61,3.716666666666667,4.5
1,5.97,95,37,29.35,23.0
1,1.8,75,74,6.466666666666667,7.5
1,6.33,130,160,19.95,20.0
1,2.63,74,43,13.133333333333333,11.0
1,7.31,75,241,36.7,29.0
1,0.35,42,42,2.1166666666666667,3.5
1,1.41,166,238,8.7,8.0
1,0.75,166,166,3.6333333333333333,5.0
1,2.13,43,237,10.65,10.0
1,2.65,75,166,12.15,11.0
1,6.97,74,234,23.016666666666666,24.0
3,1.23,41,41,7.45,6.5
1,4.4,244,241,23.016666666666666,17.5
3,3.16,42,75,16.983333333333334,14.0
2,2.27,97,225,24.016666666666666,15.5
1,7.4,75,127,34.083333333333336,27.5
3,1.89,42,120,10.4,9.5
1,1.6,74,75,6.583333333333333,7.5
1,2.3,75,239,12.933333333333334,11.0
1,3.31,74,237,21.866666666666667,16.0
1,5.9,82,76,28.783333333333335,35.0
1,2.4,152,151,7.033333333333333,9.0
1,7.32,95,39,28.783333333333335,26.5
1,3.63,41,69,63.96666666666667,36.0
2,2.51,82,7,14.716666666666667,12.0
1,0.7,74,41,3.033333333333333,4.5
6,1.62,75,236,5.15,6.5
2,1.44,32,185,5.566666666666666,10.0
1,1.1,75,74,5.25,6.0
1,8.22,42,138,23.85,24.5
1,1.89,70,129,14.083333333333334,9.2
1,2.68,65,61,20.083333333333332,15.0
1,0.61,75,75,4.216666666666667,4.5
1,0.91,75,74,4.95,5.5
1,3.6,95,131,12.6,13.0
2,3.45,43,50,17.2,14.5
1,6.01,134,138,10.2,17.5
1,41.06,75,265,123.9,115.5
1,4.91,75,137,18.85,17.5
1,1.9,95,28,7.55,8.0
1,1.75,75,151,12.616666666666667,10.0
1,0.36,42,42,1.6666666666666667,3.5
1,2.04,223,223,15.066666666666666,11.5
1,1.15,97,33,10.85,8.0
1,1.6,95,28,6.683333333333334,7.5
1,2.62,74,263,9.566666666666666,10.0
1,2.81,75,159,12.166666666666666,10.5
1,1.78,7,223,11.116666666666667,9.0
1,2.43,244,42,16.866666666666667,12.5
1,4.88,75,7,12.75,15.5
1,2.03,74,42,8.466666666666667,8.5
1,0.6,43,236,3.9,4.5
1,1.42,74,75,6.666666666666667,7.0
1,10.2,129,82,92.73333333333333,54.0
5,0.8,42,42,4.266666666666667,5.0
1,2.05,75,239,15.233333333333333,12.0
1,1.14,74,166,4.666666666666667,5.5
1,4.8,152,236,19.183333333333334,18.5
1,7.0,75,213,44.56666666666667,29.5
1,3.11,256,97,17.833333333333332,14.0
2,5.1,41,68,30.416666666666668,21.5
6,2.15,74,262,11.466666666666667,10.0
1,3.1,247,41,19.283333333333335,15.0
1,4.24,97,170,17.166666666666668,15.5
6,0.6,43,238,2.716666666666667,4.5
1,4.23,65,257,24.7,19.5
3,2.31,95,56,20.766666666666666,14.0
1,1.62,74,236,12.25,9.5
5,6.91,129,239,26.866666666666667,24.5
1,1.19,82,56,7.733333333333333,7.0
1,1.18,41,42,7.516666666666667,6.5
1,4.07,97,89,24.283333333333335,18.0
1,4.67,244,238,10.183333333333334,15.0
1,12.0,52,166,33.733333333333334,35.5
1,0.8,41,42,4.3,5.0
1,1.17,41,74,8.183333333333334,7.0
1,1.48,74,75,13.7,10.0
5,1.98,7,223,12.766666666666667,8.5
1,2.43,75,42,11.883333333333333,10.0
1,6.01,86,201,32.483333333333334,24.0
1,3.02,41,142,17.75,13.5
6,1.27,74,152,8.616666666666667,7.5
1,4.9,75,244,14.483333333333333,16.0
1,6.54,35,197,34.833333333333336,29.0
1,3.1,75,142,21.25,15.5
2,1.04,83,82,7.083333333333333,6.5
1,1.01,129,129,8.816666666666666,7.0
1,2.09,74,116,13.016666666666667,10.5
2,0.56,166,166,2.2666666666666666,4.0
1,2.9,74,151,15.466666666666667,13.0
1,1.87,74,42,16.133333333333333,11.5
6,0.85,7,7,8.116666666666667,6.5
2,3.08,168,213,18.25,15.0
1,2.45,95,197,11.466666666666667,10.0
1,21.24,197,22,61.68333333333333,64.0
1,3.01,65,188,17.333333333333332,13.5
5,15.34,197,69,81.61666666666666,63.0
1,2.58,74,43,10.633333333333333,10.5
1,0.98,166,151,5.55,6.0
1,1.43,216,197,9.266666666666667,8.0
1,5.56,244,43,18.433333333333334,19.5
1,0.51,41,42,4.216666666666667,4.5
1,1.62,7,226,10.8,9.0
1,2.61,74,262,14.15,11.5
1,18.56,75,132,49.35,52.0
2,2.3,75,239,12.216666666666667,10.5
1,1.02,74,74,6.816666666666666,6.5
1,3.76,7,112,18.35,15.5
3,1.3,74,75,8.133333333333333,7.5
1,1.44,61,97,8.633333333333333,7.5
6,0.5,75,75,1.95,3.5
1,1.62,74,75,14.65,10.5
1,5.08,74,126,35.166666666666664,24.5
1,0.96,75,236,6.033333333333333,6.5
1,1.17,41,75,9.533333333333333,8.0
1,6.63,7,198,28.533333333333335,24.0
1,0.96,42,74,5.85,6.0
1,1.16,33,40,5.583333333333333,6.0
2,1.43,41,116,6.566666666666666,7.0
1,1.74,74,151,9.816666666666666,9.0
1,1.7,75,237,10.45,8.5
1,1.68,95,28,9.016666666666667,8.5
1,1.56,95,95,11.65,9.5
2,0.8,166,41,5.683333333333334,5.5
1,4.83,7,230,30.35,22.5
1,1.41,42,152,10.483333333333333,8.5
1,1.1,152,42,6.433333333333334,6.5
1,1.15,65,40,7.016666666666667,6.5
1,1.78,75,151,8.016666666666667,8.0
1,3.9,65,61,29.716666666666665,20.0
1,1.44,41,74,11.566666666666666,9.0
1,1.64,134,264,12.533333333333333,7.5
1,1.01,41,42,4.5,5.5
1,7.03,42,164,36.483333333333334,26.0
1,3.59,255,232,16.7,14.0
1,3.93,244,220,10.5,14.0
1,1.95,75,166,11.366666666666667,10.0
1,1.4,166,42,11.833333333333334,9.0
1,1.58,82,260,10.3,8.5
1,0.75,41,166,9.35,7.5
1,4.09,74,142,15.233333333333333,14.5
1,2.55,75,141,18.35,13.0
2,3.13,74,163,13.083333333333334,12.0
1,1.89,166,42,10.216666666666667,8.5
1,1.85,75,41,6.316666666666666,7.5
1,3.3,226,37,15.316666666666666,13.0
1,5.29,159,235,59.46666666666667,37.0
1,3.37,74,237,27.9,19.0
1,6.92,244,236,37.18333333333333,28.5
1,1.0,65,25,7.283333333333333,6.5
1,3.51,74,239,24.416666666666668,17.0
1,3.58,74,141,8.7,12.0
5,0.83,75,236,5.65,6.0
1,4.81,196,36,15.516666666666667,15.5
1,1.4,75,74,8.283333333333333,7.5
2,6.82,74,79,13.45,20.5
1,3.86,97,89,20.4,15.5
1,2.28,260,129,11.7,10.5
1,0.84,65,97,5.866666666666666,5.5
1,0.88,41,42,5.3,5.5
1,5.64,74,31,24.133333333333333,19.5
1,1.9,95,160,10.1,9.0
1,2.08,25,189,11.25,10.0
1,1.2,74,41,7.15,7.0
1,2.07,82,157,11.383333333333333,9.0
2,0.68,74,75,2.9833333333333334,4.0
1,1.03,74,41,6.316666666666666,6.5
2,1.98,75,166,11.066666666666666,9.0
1,1.04,223,223,5.35,5.5
1,2.67,7,129,15.216666666666667,12.0
5,2.05,116,151,12.0,10.5
1,3.14,159,59,17.983333333333334,14.0
1,3.4,133,72,21.133333333333333,15.5
1,0.59,41,41,2.933333333333333,4.5
1,2.26,74,42,10.333333333333334,10.0
1,1.05,75,238,6.066666666666666,6.0
1,6.08,32,159,23.85,21.0
1,1.09,42,41,6.066666666666666,6.5
1,1.48,152,41,8.133333333333333,7.5
1,1.12,74,41,12.416666666666666,9.0
1,0.93,74,74,5.6,6.0
1,7.3,212,75,25.733333333333334,24.5
1,0.03,42,42,0.2,2.5
2,0.77,212,182,4.466666666666667,5.0
2,2.7,25,17,20.15,14.5
1,3.1,166,237,15.083333333333334,13.0
1,1.36,95,28,6.1,7.0
1,3.11,75,166,16.6,13.0
1,2.91,129,138,5.083333333333333,9.5
3,6.1,255,170,28.6,23.0
1,10.0,166,166,70.71666666666667,46.0
5,3.93,75,137,10.566666666666666,13.0
1,4.31,41,244,14.016666666666667,15.5
5,1.01,129,129,5.933333333333334,6.0
2,0.73,41,151,6.433333333333334,6.0
1,1.12,74,41,7.85,7.0
1,1.65,7,145,7.833333333333333,7.5
1,1.61,41,247,8.166666666666666,8.0
1,23.35,108,170,72.36666666666666,76.0
1,2.54,134,197,15.983333333333333,12.0
1,1.8,116,42,10.266666666666667,9.0
1,1.79,74,236,8.2,8.0
1,2.05,74,236,13.216666666666667,10.0
1,3.64,7,82,24.6,18.0
1,1.04,168,42,6.016666666666667,6.0
1,0.75,69,42,5.45,5.5
1,1.63,74,42,6.1,7.0
2,2.8,97,61,16.05,13.0
1,0.77,25,40,3.4,4.5
1,0.94,41,238,4.766666666666667,5.0
1,2.29,42,244,18.1,13.5
1,2.66,95,197,13.75,11.5
1,3.31,166,159,17.05,14.0
3,2.2,74,140,11.816666666666666,10.0
1,3.12,75,142,20.15,15.0
1,6.37,95,61,26.766666666666666,22.5
1,12.02,197,117,57.766666666666666,47.0
1,2.5,82,70,14.133333333333333,12.0
6,0.66,42,42,5.483333333333333,5.0
1,11.32,42,95,22.15,32.5
1,5.7,65,72,40.95,27.5
1,6.09,166,68,24.0,22.0
1,1.6,41,116,9.583333333333334,8.5
1,0.49,244,244,4.633333333333334,4.5
1,9.07,74,45,26.683333333333334,29.0
1,1.09,74,43,4.1,5.5
1,3.52,83,223,12.15,12.5
1,6.15,97,77,31.616666666666667,24.5
1,1.95,226,226,17.166666666666668,12.5
1,1.6,75,238,8.166666666666666,8.0
1,1.01,75,75,7.7,6.5
1,2.43,74,247,22.033333333333335,15.0
2,4.1,65,37,18.016666666666666,16.5
1,2.75,74,238,12.983333333333333,11.5
1,0.11,76,76,0.2,8.0
4,6.61,93,7,18.266666666666666,40.0
5,5.41,75,186,38.266666666666666,25.5
5,1.91,42,75,7.283333333333333,8.0
1,7.59,75,243,19.383333333333333,23.5
1,20.72,134,134,61.43333333333333,104.5
1,1.1,95,134,5.933333333333334,6.5
1,3.73,41,159,23.45,17.0
1,3.7,74,239,20.45,16.5
1,2.44,97,17,16.25,12.5
1,3.42,42,236,17.366666666666667,14.5
1,1.82,42,166,10.55,9.0
1,9.97,74,51,32.43333333333333,31.5
2,25.39,213,149,63.95,77.0
1,2.78,74,238,14.816666666666666,13.0
2,2.56,254,241,16.333333333333332,13.0
1,5.95,74,4,13.1,18.5
1,1.44,52,181,6.733333333333333,7.0
1,2.57,75,42,19.766666666666666,14.5
1,4.58,260,229,20.35,17.0
1,1.52,75,151,13.15,10.0
6,2.93,43,142,14.283333333333333,12.5
1,3.66,7,233,13.983333333333333,13.5
1,1.7,74,42,18.75,12.5
1,5.25,42,60,12.15,16.5
1,11.44,130,145,32.06666666666667,35.5
1,0.16,42,42,1.7833333333333334,3.0
1,0.8,74,41,4.433333333333334,5.0
1,1.27,42,74,6.15,6.5
1,1.84,41,166,12.283333333333333,10.5
1,7.41,42,137,52.71666666666667,34.0
1,1.41,17,49,7.766666666666667,7.5
1,2.7,7,260,10.266666666666667,11.0
1,8.13,244,208,17.683333333333334,23.0
1,3.7,33,89,29.4,19.5
6,1.52,74,75,14.766666666666667,10.5
1,17.51,74,132,26.433333333333334,52.0
2,2.3,75,229,5.433333333333334,8.0
1,1.7,65,17,11.083333333333334,8.5
1,1.47,95,95,5.45,9.7
1,0.99,75,151,5.983333333333333,6.0
1,7.05,75,78,30.533333333333335,25.0
1,2.49,74,42,23.5,15.5
1,8.2,95,252,14.916666666666666,24.0
1,1.71,74,236,11.2,9.0
1,7.85,244,186,23.0,26.0
1,3.15,82,92,17.8,14.0
1,4.47,243,166,16.366666666666667,16.0
1,1.59,74,75,6.433333333333334,7.0
1,2.4,75,142,13.216666666666667,11.0
1,2.72,74,43,14.15,12.0
6,1.3,247,247,8.183333333333334,7.5
1,4.7,244,220,10.533333333333333,15.0
1,1.69,74,152,10.95,8.5
1,1.73,74,236,9.133333333333333,8.0
1,11.63,49,132,41.93333333333333,39.0
1,0.11,116,116,1.5333333333333334,3.0
1,2.0,74,168,8.65,9.0
1,28.88,213,22,67.0,88.5
1,4.22,242,136,22.683333333333334,18.0
1,0.9,75,43,3.7333333333333334,5.0
1,2.77,74,238,15.633333333333333,12.5
1,6.8,74,138,20.766666666666666,22.0
1,1.7,159,159,13.9,10.5
2,13.36,97,132,65.08333333333333,52.0
1,2.12,75,43,8.8,9.0
1,0.59,255,256,3.316666666666667,4.5
1,2.4,65,17,16.9,12.5
1,9.98,51,235,48.88333333333333,39.0
5,6.78,134,132,13.45,19.5
1,2.3,74,159,13.366666666666667,11.0
1,0.1,42,42,0.9666666666666667,3.0
1,0.94,95,95,6.666666666666667,6.5
1,1.96,74,116,13.633333333333333,10.5
5,1.85,95,28,6.3,7.5
1,3.69,74,140,19.65,15.5
1,3.87,43,43,23.083333333333332,17.0
1,1.78,7,260,13.466666666666667,10.0
1,5.84,244,236,18.083333333333332,20.0
1,0.73,49,25,4.666666666666667,5.0
1,0.49,196,82,3.2333333333333334,4.0
4,2.41,43,161,12.633333333333333,10.5
1,5.8,33,233,27.666666666666668,23.5
1,1.25,243,244,7.333333333333333,7.0
1,5.4,152,163,9.716666666666667,16.5
1,3.6,82,197,15.966666666666667,14.5
5,2.96,95,82,15.766666666666667,13.5
1,7.77,95,43,44.0,32.5
5,1.38,24,41,9.85,8.0
1,1.05,166,116,5.65,6.0
2,1.8,65,49,9.533333333333333,8.5
1,1.05,95,95,5.05,5.5
1,9.75,129,113,48.05,21.45
1,2.24,74,236,15.616666666666667,11.5
1,9.94,168,145,40.11666666666667,30.5
3,1.6,75,151,9.95,8.5
1,1.47,75,141,10.45,8.5
1,0.77,129,129,5.633333333333334,5.5
1,0.74,43,236,3.85,4.5
1,10.24,121,146,34.68333333333333,32.41
1,3.86,41,239,22.45,18.5
1,3.52,65,61,25.966666666666665,18.5
1,4.48,260,138,10.166666666666666,14.5
1,3.7,74,142,16.583333333333332,14.5
1,2.36,75,141,7.15,8.5
1,4.58,41,170,30.55,21.5
1,1.3,82,160,8.85,7.5
1,4.69,166,243,13.383333333333333,15.0
1,0.85,243,243,5.3,5.5
1,0.67,41,166,4.066666666666666,4.5
1,0.57,7,7,3.8333333333333335,4.5
1,4.41,74,7,20.5,17.5
1,9.7,253,175,17.683333333333334,28.0
1,7.36,95,7,25.066666666666666,25.0
1,2.16,166,239,10.4,10.0
1,4.14,166,243,18.95,16.0
1,10.25,7,89,51.78333333333333,38.5
1,1.52,97,181,11.133333333333333,9.0
6,2.2,133,91,22.766666666666666,15.5
1,0.96,41,116,4.783333333333333,5.5
1,7.05,25,165,33.61666666666667,26.0
1,3.2,33,249,12.883333333333333,12.5
1,0.43,134,197,6.333333333333333,6.0
1,1.72,75,237,11.466666666666667,9.0
2,2.63,43,163,15.966666666666667,12.5
1,0.89,225,17,5.3,5.5
1,18.83,197,22,48.233333333333334,55.5
1,1.1,75,236,5.366666666666666,6.0
1,2.72,74,237,9.75,10.0
1,3.12,181,133,15.933333333333334,13.0
1,7.62,112,166,27.85,26.0
1,2.77,129,138,8.383333333333333,10.5
1,1.22,74,75,9.716666666666667,8.0
2,0.69,25,33,13.183333333333334,9.5
1,1.66,75,238,9.0,8.5
1,2.2,25,49,18.683333333333334,13.0
1,5.06,166,170,37.11666666666667,25.0
3,0.39,166,152,1.6,3.5
1,4.93,75,244,30.75,21.5
1,1.97,74,166,10.6,9.0
1,2.71,75,159,14.566666666666666,11.5
4,15.27,221,44,39.71666666666667,47.0
1,19.84,197,22,55.96666666666667,59.5
2,1.51,244,235,9.966666666666667,8.5
1,26.75,65,86,75.66666666666667,77.0
1,1.15,33,40,6.15,6.0
1,0.87,166,152,5.633333333333334,5.5
1,14.64,117,35,40.733333333333334,44.5
1,1.3,43,74,8.883333333333333,7.5
1,21.95,25,51,40.583333333333336,59.5
1,4.49,42,229,32.06666666666667,22.0
6,2.65,41,244,19.633333333333333,13.5
1,26.29,97,86,72.41666666666667,80.0
6,2.56,95,130,12.4,11.0
1,1.95,119,244,11.95,13.0
1,2.68,74,236,18.5,13.5
1,2.01,59,69,8.966666666666667,8.0
3,0.5,41,74,3.066666666666667,4.0
1,0.1,25,25,1.0166666666666666,3.0
1,0.95,75,41,5.533333333333333,6.0
1,1.81,130,130,9.716666666666667,8.5
1,1.95,74,166,9.55,8.5
1,1.43,134,95,8.1,7.0
1,0.8,7,7,10.083333333333334,7.5
1,3.59,265,51,11.75,13.5
1,1.3,42,41,6.683333333333334,7.0
3,7.8,75,138,24.0,25.0
1,2.13,74,236,12.7,10.0
1,2.29,75,166,13.2,11.5
1,19.24,167,76,62.36666666666667,61.5
1,1.1,116,42,4.683333333333334,5.5
1,6.42,65,137,21.783333333333335,22.5
2,1.4,29,108,8.666666666666666,7.5
1,0.8,95,95,4.216666666666667,5.0
1,3.57,226,223,15.433333333333334,14.0
1,2.05,74,166,13.45,10.5
1,12.61,75,177,58.5,57.0
1,0.53,215,130,6.266666666666667,5.5
1,0.8,41,42,4.416666666666667,5.0
1,0.96,74,74,3.8833333333333333,5.0
1,1.0,75,151,5.85,5.5
1,3.42,95,102,22.033333333333335,15.0
1,5.04,40,249,26.066666666666666,20.0
1,7.0,39,39,1.1666666666666667,3.0
1,0.69,74,75,1.8833333333333333,4.0
1,0.76,41,74,4.633333333333334,5.0
1,0.82,52,33,4.65,5.0
2,4.26,42,140,19.433333333333334,15.5
1,1.74,75,166,12.316666666666666,9.5
1,3.21,47,242,9.533333333333333,11.5
1,4.39,74,243,13.283333333333333,15.5
1,3.33,74,239,16.95,14.0
1,2.87,226,82,11.866666666666667,11.5
1,1.07,75,75,15.466666666666667,10.5
2,10.14,183,41,33.43333333333333,33.5
1,2.28,41,168,19.45,13.5
1,2.17,42,159,12.1,10.5
1,3.87,244,220,8.816666666666666,13.0
1,1.77,134,197,18.266666666666666,13.0
1,1.73,74,75,7.133333333333334,7.5
1,4.35,74,243,44.53333333333333,27.0
1,6.8,74,138,13.816666666666666,20.5
1,1.6,74,236,11.883333333333333,9.0
1,2.03,41,238,10.216666666666667,9.0
1,0.96,236,263,7.533333333333333,6.5
1,1.36,65,25,10.083333333333334,8.0
1,24.04,156,35,67.73333333333333,72.5
1,1.95,75,237,13.166666666666666,11.0
1,1.61,167,248,9.8,10.0
1,4.35,41,100,12.116666666666667,14.0
1,2.7,145,141,21.45,15.0
1,23.95,217,265,67.46666666666667,69.5
1,15.41,147,132,47.86666666666667,53.0
2,9.8,189,236,29.4,31.0
1,1.58,83,226,8.883333333333333,8.0
1,7.5,42,137,16.25,22.5
1,1.15,7,7,7.7,6.5
1,1.56,7,260,12.933333333333334,9.5
5,3.0,244,166,13.95,13.0
1,1.48,145,193,8.966666666666667,8.0
1,11.4,244,265,23.15,33.0
1,7.07,130,138,11.333333333333334,20.5
1,0.53,74,74,6.383333333333334,5.5
1,1.94,75,237,10.266666666666667,9.5
1,6.04,40,4,19.05,19.0
1,6.2,75,126,18.616666666666667,20.0
1,15.0,43,89,57.81666666666667,50.0
1,3.26,223,138,10.4,12.0
1,1.86,75,141,8.75,8.5
2,10.3,69,81,30.133333333333333,20.0
1,2.72,196,129,17.583333333333332,13.5
1,3.33,74,126,13.166666666666666,12.5
1,1.0,65,106,10.683333333333334,8.0
1,1.42,74,166,12.783333333333333,9.5
4,5.08,153,212,25.8,19.0
1,1.59,152,74,9.85,8.5
1,3.51,244,41,21.083333333333332,16.0
1,1.2,25,25,32.31666666666667,19.0
1,11.83,41,33,23.416666666666668,33.5
1,6.42,41,79,25.55,23.0
1,2.24,42,151,10.416666666666666,10.0
1,0.58,17,49,4.033333333333333,4.5
2,0.54,24,24,3.8833333333333333,4.5
1,4.0,41,141,17.05,15.5
1,2.2,17,97,12.616666666666667,10.0
1,1.72,75,75,9.366666666666667,8.5
1,0.84,75,41,3.2333333333333334,4.5
1,1.44,41,166,9.25,8.0
1,1.5,75,74,9.65,8.0
1,29.42,23,232,103.1,91.5
1,2.38,75,162,9.583333333333334,10.5
1,3.63,236,234,11.383333333333333,12.5
1,0.5,166,41,2.933333333333333,4.0
1,1.04,95,196,4.583333333333333,6.0
1,6.08,82,179,50.13333333333333,34.5
6,2.57,236,163,16.116666666666667,12.5
1,6.96,74,4,21.55,23.0
6,3.34,75,147,15.45,13.5
1,1.6,61,225,7.183333333333334,7.5
1,16.73,244,14,70.61666666666666,61.5
1,2.3,74,236,16.266666666666666,12.0
1,2.3,244,42,14.616666666666667,11.5
1,3.17,129,146,17.333333333333332,13.5
3,2.05,95,95,10.85,9.0
2,7.26,69,32,30.1,18.0
1,1.28,43,236,6.883333333333334,7.0
1,0.97,41,166,8.016666666666667,7.0
1,0.93,166,74,4.033333333333333,5.0
1,0.92,7,193,6.166666666666667,6.0
